text,label
Saya cukup bernasib baik untuk merasakan dan memerah diri saya untuk menang dalam cabaran perayaan lain yang melibatkan kotak yang penuh dengan barang -barang yang perlu kita kenal pasti dengan membabi buta melalui lubang,1
Saya berasa sangat tidak pasti tentang masa depan saya,2
Saya berasa seperti saya tidak cukup pintar cukup menarik untuk teman lelaki saya dan dia akan berasa lebih dirangsang atau gembira dengan orang lain,1
saya rasa bahawa watak -watak yang paling disukai tidak cukup penting untuk plot,1
Saya suka di dunia ini dan membuat senarai mereka selalu membuat saya berasa gembira,1
Saya berasa sangat sedih bahawa raja yang pernah saya hormati sejauh raja -raja yang tidak berkesan,1
Saya berasa lebih bertenaga,1
Saya merasa sangat dihormati dalam berapa banyak yang telah dia kongsi dan dinyatakan dengan saya dan dia mempercayai saya,1
Saya merasakan pembebasan jenis ini,5
"Saya hanya merasakan bahawa jika saya menamatkan perkahwinan kita, dia layak mendapat penjelasan yang benar",1
Saya berasa sangat pelik dan bertaburan dengan semua keajaiban tentang satu juta perkara yang berbeza,5
Saya rasa seolah -olah kebanyakan orang akan merasa sangat menyenangkan,1
Saya percaya bahawa dengan fikiran kita yang memberi tumpuan kepada perlumbaan tikus harian badan kita hanya lupa bagaimana untuk merasa penting dan membebaskan kes klasik anda kehilangan apa yang anda tidak gunakan,1
Saya masih bangun merasa curiga,2
Saya berasa agak teragak -agak untuk meninggalkan masa ini,2
Saya menaip semua tekanan darah saya selama bulan itu tetapi saya rasa tidak akan terlalu gembira dengan kekurangan maklumat yang hilang,1
Saya berasa sangat jijik apabila melihat darah dan berasa seperti merenung dan juga ketika orang makan daging mentah di hadapan saya,3
Saya selalu merasa sangat teruja dan tidak sabar kepada mereka yang dekat dengan saya,3
Saya sekarang berasa gembira tetapi terkejut,1
Saya berasa malu untuk menaip semua ini,0
Saya hanya melihat apa yang saya lakukan adalah merosakkan masa bahagia saya kerana rasa tidak puas hati ini adalah perlawanan saya untuk menerima cinta dengan cara yang tulen yang disampaikan,0
Saya mengagumi dia dan berasa seperti walaupun dia cantik dan berbakat dia tidak menyerah kepada tekanan Hollywood seperti banyak penyenaraian,1
Saya tidak mempunyai jadual atau rakan zaman kanak -kanak dan merasa sedikit malu -malu tentang hanya keluar dari sana sendiri,2
Saya berasa kosong di dalam tidak menghairankan memandangkan saya tidak makan sepanjang hari,0
Di pesta saya berjumpa dengan seorang gadis yang menarik saya kepadanya,3
saya selalu membuat perkara yang lebih sukar yang saya tidak akan berbohong.,0
Saya mempunyai perasaan bahawa ia terlalu bergaul,1
Saya merasa tidak digalakkan oleh apa yang dikatakan penyelia saya,0
Saya duduk di kelas perasaan entah bagaimana terganggu,0
Saya terus menulis ini saya berasa lebih dan lebih marah,2
saya mula merasa lesu mengenai blogging,0
saya terasa seperti dia diseksa,2
Saya membuang hidup saya pergi dengan satu orang demi satu untuk mencari cinta perasaan yang buruk dan anti sosial mengenai kehidupan politeknik saya yang saya temui lelaki ini,0
saya mendapat oz adalah penonton di rumah dan jauh dan sedikit jiran jika saya berasa sangat tragis,0
saya fikir saya akan mengutuk dunia dan tetap marah tentang oh saya tidak tahu kadang -kadang kadang -kadang terasa seperti saya marah dengan segala -galanya,3
Saya tidak menganggap tindakan pengganas tetapi anda berasa sangat marah dan tidak berdaya,3
Saya baru sahaja selesai menonton drama Korea Secret Garden OMG dan saya merasakan cara gadis -gadis lakukan selepas itu menunjukkan campuran harapan dan sedikit tarikan kebenaran yang mengatakan gerak -gerik romantis hanya ada dalam filem,4
Saya berasa lebih kuat dan teruja untuk kembali ke larian saya,1
Saya berfikir bahawa jika seorang suami merasa sangat dihormati oleh isterinya yang akan menariknya kepadanya dan menjadikannya lebih kecil kemungkinannya dia ingin bermain -main dengan wanita lain,1
Saya berasa sangat terganggu oleh banyak perkara,0
Saya berasa bimbang dan gugup pada masa -masa bagaimana saya melakukan dengan modul saya,2
Saya berasa agak terperanjat tetapi sangat teruja saya akan menjadi pelindung sehingga dia tidak akan dibebaskan sehingga dia,5
Saya menunaikan satu dan berasa sangat gembira dengan perkara itu,1
saya tahu ia boleh mengambil masa beberapa minggu untuk buku bebas di Amazon dan Barnes amp Noble dan pada zaman ini di mana sen boleh membeli ebook panjang penuh saya rasa sedikit lucu mengecas walaupun sen untuk kerja yang hampir pasti berada di bawah halaman mungkin di bawah,5
Saya berasa hebat dalam setiap satu daripada mereka,1
Saya bercita -cita untuk menangkap cara saya merasakan ketegangan ini diselesaikan dan mengapa latihan keras dan introspektif masih mempunyai tempat bersama kajian kaedah di EUSKC,1
Saya mempunyai banyak keseronokan di kedai berjimat cermat dan saya rasa saya mendapat beberapa kepingan yang sangat berguna dan saya boleh masuk pada trend semasa untuk murah,1
Saya mendapati diri saya berasa cemas dan tidak pasti,2
Saya jujur ​​berharap Krismas disambut pada musim panas kerana saya rasa saya tidak cenderung seperti yang saya harap dapat,1
Saya telah blog dan saya berasa pelik mengenainya,5
Saya rasa ia datang dari mempercayai bahawa ketika saya masih muda kemarahan bukanlah perasaan yang dapat diterima sehingga saya tidak berusaha untuk memilikinya,1
Saya gembira melaporkan bahawa saya dalam banyak cara saya berasa sihat,1
Saya mempunyai sekarang dan berasa seperti orang berfikir ia bermaksud saya hanya ok dan tidak perlu bercakap tentang Jeremy lagi,1
Saya juga masih berasa curiga sehingga mungkin saya dapat menantang sedikit hari ini,0
"saya masih merasa tersisa, saya berasa seperti kanak -kanak yang paling dibenci di kru Asia",3
saya rasa seperti babi tamak yang menangkap untuk melakukan lt bc selepas itu yay im gna mendapatkan coklat saya yang lazat dan sebagai pertukaran zjs gna mendapatkan bai tu tang dari saya,3
Saya tahu bagaimana rasanya takut menjadi sesuatu,2
Saya mula merasa sangat terharu,2
saya rasa slytherin adalah rumah saya slytherin adalah untuk mereka yang cukup pintar untuk mengetahui bagaimana untuk mendapatkan pekerjaan yang dilakukan dan dengan apa -apa kos,1
saya tidak bertindak balas dengan cara yang saya rasa sangat gembira kerana perkahwinan anda dengan tonks,1
Saya tidak berasa tertekan untuk melakukan gerakan olahraga untuk kekal di lapangan,2
Saya berasa malang bahawa saya tidak mempunyai banyak masa untuk menghabiskan masa bersama keluarga,0
Saya dapat membayangkan kebanyakan orang muda mungkin berasa marah tentang perhatian saudara kandung mereka yang semakin meningkat sementara juga merasa bersalah pada masa yang sama,3
saya tidak tahu yang tertua dengan baik dan ibunya ibunya nampaknya dia tidak manis,1
Saya rasa seolah -olah memberikan terlalu banyak butiran mengenai perkara -perkara yang tidak penting seperti Chriss Mundane Life dan meninggalkan butiran lain seperti kedalaman watak yang lebih terutama dengan watak sekunder,0
Saya tahu dia satu -satunya yang memberikan pendapatan kepada keluarga saya sekarang tetapi rasanya seperti meletakkannya di wajah kita yang menyokong kita,1
Saya rasa seperti saya lebih unggul daripada Permalink Bookmark Ras Race Manusia,1
Saya berasa lebih yakin telah membuat kedamaian saya dengan ateisme,1
Saya hanya mahu merasa disayangi oleh anda,4
Saya hanya bercakap tentang bagaimana orang membuat saya merasa dan satu -satunya orang yang saya cakapkan adalah orang yang membuat saya berasa tidak senang dengan kecewa atau marah,0
Saya merasa terkalahkan,0
Saya berasa lebih meriah daripada semalam masih tidak pasti mengenai makanan,1
Saya juga membakar kuki yang cukup untuk dibawa ke BBW tempatan saya esok malam saya berasa sangat teruk untuk pekerja yang mesti bekerja,0
Saya berasa sedikit malang dalam erti kata bahawa tahun kalendar bukan tahun yang hebat untuk sistem jika saya jujur,0
"Saya bertemu mantan saya secara ringkas hanya untuk mengejar kerana dia pergi ke Sarawak Lololol, ia bagus melihatnya lagi dan sekarang saya berasa begitu janggal menaip ini",0
Saya menganggap berjoging kerana tidak terlalu sejuk hari ini tetapi memutuskan untuk menentangnya kerana buku lali kanan saya sudah merasa lembut untuk beberapa sebab,4
Saya berasa sangat malu kerana saya akan menghancurkan tingkap dan meluncur di dukes gaya hazzard jika ia akan mendapat garaj lelaki untuk berhenti memandang saya,0
Saya merasakan cara saya sering membabi buta dari zaman belia yang riang ke perairan yang belum dipetakan aka krisis midlife di sini saya meneroka transformasi melalui salah satu perkara kegemaran saya kaedah tracy anderson,1
Saya rasa seperti latihan kepimpinan adalah visi yang sempurna tentang apa yang Tuhan mahukan kerja mubaligh sekarang,1
Saya sedang belajar saya selalu merasakan bahawa proses itu tidak menyenangkan tetapi sangat diperlukan,0
Saya berasa sangat keluar dan saya dapat dengan orang yang sangat tenang dan saya cuba membuat mereka berasa selesa,1
saya rasa bersalah bahawa saya harus lebih peduli dan tidak,4
Saya merasakan bahawa dia memandang saya dan memberikan senyuman nakal yang mendorong saya untuk belajar lebih banyak,4
Saya berasa sangat berminat,1
Saya merasa terancam ketika orang lain tidak mempercayainya,2
saya rasa lebih baik saya dapat melakukan perkara yang kembali,1
Saya berasa sekarang tetapi seperti apa -apa ketika semua perasaan yang diselesaikan akan berubah,1
Saya merasakan kebencian diri pergi atau ketika saya mendapati diri saya merasa benci orang lain yang harus saya lakukan untuk merasakan kekuatan dan belas kasihan semangat sekali lagi adalah dengan mengingati saya adalah makhluk rohani,3
Saya rasa saya menghargai saya menjaga bayi saya cuba menjaga kebersihan sebanyak mungkin dan saya cuba untuk tidak memanggilnya sejuta kali untuk mengetahui ketika neraka berada di rumah ia bervariasi dari hari ke hari kerana dia semacam Sendiri bekerja sehingga sukar untuk merancang perkara -perkara di sekitar jadualnya,1
Saya hanya merasakan emo dan bitchy atm,3
Saya takut air ketika saya masih muda merasa takut mati kerana mereka tidak pernah mengalaminya,2
Saya berani melakukan perkara berikut ketika saya merasa cukup berani,1
"Saya berasa tidak sabar -sabar untuk melakukannya dengan baik dan saya rasa saya mendapat lebih banyak gelaran dalam diri saya, dia menyimpulkan",1
Saya melihat tahap tekanan yang saya rasa dan tidak menyukai betapa tertumpunya mereka kerana pemikiran saya merancang perkahwinan dalam empat bulan,4
Saya berasa agak positif dalam apa yang ingin saya capai,1
Saya mempunyai keluarga yang saya dapat merasa ghairah dan selesa dengan,1
Saya merasakan bahawa ini adalah untuk orang lain untuk memutuskan Hellip Saya gembira kerana peminat lukisan saya sekarang akan dapat melihat badan kerja yang saya sangat bangga,1
Saya tidak pernah melakukan detoks atau membersihkan sebelum ini dan saya tidak mempunyai keinginan untuk saya rasa seperti membersihkan kitaran dan menjadi popular setiap beberapa tahun dan id banyak menulisnya,1
Saya datang ke Utah yang mengasyikkan tentang tidak mengetahui apa yang saya lakukan dengan kehidupan saya yang kurang berbalo,1
Saya berasa sangat tidak ragu -ragu dan spontan,2
saya rasa dipukul dan saya rasa tidak sah,0
saya rasa seperti resolusi membosankan dan klise,0
saya berasa tertekan untuk melakukannya dengan baik dan saya fe,2
Saya berasa busuk dan berpura -pura tidak begitu,0
Saya berasa teruja mengenainya,1
Saya berasa halus minggu ini,4
Saya rasa ia sangat kasar dan ingorant,3
Saya dapat mula melihat langkah pertama dan tiba -tiba hidup tidak begitu putus asa,0
Saya mempunyai perasaan bahawa dia akan menjadi orang yang dihapuskan tetapi tidak benar -benar meyakinkan kemahirannya yang memasaknya,1
Saya berasa bodoh,0
Saya mula merasakan bagaimana watak -watak ini merasakan kesakitan yang mereka alami atau sudah menderita,0
Saya berasa kasar dengan tidak bersaing dengan sebahagian daripada anda sepanjang tahun tetapi ia telah menjadi sibuk,3
"Saya berjalan ke sekolah, dia merasakan lantunannya dalam langkahnya yang sangat gembira perasaan belia dan keseronokan keseronokan datang ke sekolah dan bertemu rakan -rakannya yang tercinta",4
Saya bersedia dan bersedia membaca baca hari ini walaupun saya berasa sangat goyah pagi ini,0
saya tidak dapat membantu tetapi berasa seperti saya mesti melindungi makhluk yang tidak bersalah ini,1
Saya merasakan kehadirannya yang baik sekarang,1
Saya suka sekiranya saya berasa manis atau merasa tersinggung,4
Saya tidak dapat mula menyatakan dengan kata -kata kedalaman kesedihan yang saya rasa tidak menyiarkan mana -mana ranting saya,5
Isnin ini saya mengambil ujian BS matematik dan terputus buat kali kedua,0
Saya masih merasa agak pelik dan tidak pasti,2
saya ingin merasakan badan cantik itu di bawah saya pada masa akan datang saya fuckin ya Alex menarik nafas panjang dan matanya kelihatan bersinar ketika dia membayangkan senario dalam fikirannya,1
saya rasa kerana saya rasa jika saya terlalu ghairah tentang sesuatu yang akan diambil dari saya,4
Saya tidak pasti tetapi tidak ada apa -apa yang akan membuat seseorang berasa lebih selesa daripada menginap di sebuah hotel,4
saya rasa membuat duo yang sempurna,1
Saya berasa lebih baik,1
"Saya cukup bernasib baik dalam hidup untuk bertemu dengan seseorang yang membuat saya berasa selamat selamat dan disayangi, saya rasa tidak ada alasan untuk menunggu",1
Saya akan berasa produktif,1
Saya tidak berasa seronok sekurang -kurangnya,1
Saya rindu tidak berasa letih setelah berada di luar dalam keadaan panas selama beberapa minit,0
Saya tidak fikir ia mungkin untuk membuat penutup yang menyatakan keperibadian novel kerana ia adalah cerita genre salib yang aneh tetapi foto yang ditemui kuku hati buku itu begitu rapat sehingga saya merasa agak terkejut,5
saya pasti ingin berhenti merasa sangat terangsang sepanjang masa,4
Saya menghargai betapa bersihnya gaya hidup mereka walaupun saya mengakui terdapat beberapa saat di mana kebencian lengkap terhadap bahan seks membuat saya merasa sedikit ditindas,0
Saya datang dari waktu musim panas dan merasa seperti jurulatih membenci saya,3
Saya mendapati diri saya berasa paranoid bahawa sesuatu akan merosakkan apa yang hanya boleh digambarkan sebagai urusan cinta dongeng saya,2
"Saya tidak dapat menjelaskan mengapa tetapi saya perlu mengatakan sila memahami perasaan saya, saya mempunyai hati dan saya bukan orang yang tidak berperikemanusiaan",3
saya mengambil gambar tetapi saya rasa kerana saya rasa saya paling kurang berbakat dalam bidang potret yang paling saya kagumi keupayaan itu pada orang lain,1
Saya sangat sedih anda berasa terganggu tetapi saya tidak mengambil bahagian dalam hubungan yang anda fikirkan,3
Saya terus merasa diberkati,4
Saya fikir saya juga telah berubah dengan jelas saya berusaha lebih banyak untuk pergi ke sesuatu dan berkawan saya merasa kurang malu dan kurang peduli tentang penghakiman orang -orang penampilan saya,2
Saya dapat memberitahu tangan dan tangan saya berasa lebih lemah dan mereka berasa lebih nyamuk dan tingly pada waktu malam ketika saya bangun,0
Saya hampir merasa terlalu keras kepala untuk kembali seperti yang saya katakan bahawa saya akan pergi,3
